method,indicator,unit,producing_sector_group,value
ILCD recommended CF,"Photochemical ozone formation endpoint, human health",DALY,Non-metallic mineral products,0.001932012615052907
ILCD recommended CF,"Photochemical ozone formation endpoint, human health",DALY,Paper Products,0.00422217497664429
ILCD recommended CF,"Photochemical ozone formation endpoint, human health",DALY,Services,0.01916474980751492
ILCD recommended CF,"Photochemical ozone formation endpoint, human health",DALY,"Steam, hot water supply and water distribution",0.0055471429981679326
ILCD recommended CF,"Photochemical ozone formation endpoint, human health",DALY,Textile,0.0014020921791006262
ILCD recommended CF,"Photochemical ozone formation endpoint, human health",DALY,Transport,0.040315440872983985
ILCD recommended CF,"Photochemical ozone formation endpoint, human health",DALY,Transport Equipment,0.0010725289125989618
ILCD recommended CF,"Photochemical ozone formation endpoint, human health",DALY,Waste management and disposal,0.005093818631182382
ILCD recommended CF,"Photochemical ozone formation midpoint, human health",kg-C2H4 equivalents,Chemical,7124656.425680805
ILCD recommended CF,"Photochemical ozone formation midpoint, human health",kg-C2H4 equivalents,Coal and Petroleum,2225829.072040386
ILCD recommended CF,"Photochemical ozone formation midpoint, human health",kg-C2H4 equivalents,Construction,6792.7841985838195
ILCD recommended CF,"Photochemical ozone formation midpoint, human health",kg-C2H4 equivalents,"Electrical, electronic and measuring equipment",192028.6041008139
ILCD recommended CF,"Photochemical ozone formation midpoint, human health",kg-C2H4 equivalents,Electricity,275461.15343871753
ILCD recommended CF,"Photochemical ozone formation midpoint, human health",kg-C2H4 equivalents,Food and catering,725533.1138603686
ILCD recommended CF,"Photochemical ozone formation midpoint, human health",kg-C2H4 equivalents,Furniture and timber,22382.129132045113
ILCD recommended CF,"Photochemical ozone formation midpoint, human health",kg-C2H4 equivalents,General and special Machinery,11633.98744711906
ILCD recommended CF,"Photochemical ozone formation midpoint, human health",kg-C2H4 equivalents,Metal Products,655408.1780831208
ILCD recommended CF,"Photochemical ozone formation midpoint, human health",kg-C2H4 equivalents,Minerals and Metals,202143.70836695604
ILCD recommended CF,"Photochemical ozone formation midpoint, human health",kg-C2H4 equivalents,Natural gas and gaseous fuels,94805.97822331057
ILCD recommended CF,"Photochemical ozone formation midpoint, human health",kg-C2H4 equivalents,Non-metallic mineral products,49548.78092979072
ILCD recommended CF,"Photochemical ozone formation midpoint, human health",kg-C2H4 equivalents,Paper Products,108263.22610009555
ILCD recommended CF,"Photochemical ozone formation midpoint, human health",kg-C2H4 equivalents,Services,491380.56058729725
ILCD recommended CF,"Photochemical ozone formation midpoint, human health",kg-C2H4 equivalents,"Steam, hot water supply and water distribution",142234.11958432628
ILCD recommended CF,"Photochemical ozone formation midpoint, human health",kg-C2H4 equivalents,Textile,35948.70681834248
ILCD recommended CF,"Photochemical ozone formation midpoint, human health",kg-C2H4 equivalents,Transport,1033996.6972797333
ILCD recommended CF,"Photochemical ozone formation midpoint, human health",kg-C2H4 equivalents,Transport Equipment,27500.7422090113
ILCD recommended CF,"Photochemical ozone formation midpoint, human health",kg-C2H4 equivalents,Waste management and disposal,130479.61383526139
Land use,Land use,km2,Chemical,0.7451089934282693
Land use,Land use,km2,Coal and Petroleum,1.6969988608616504
Land use,Land use,km2,Construction,1.2127600363084627
Land use,Land use,km2,"Electrical, electronic and measuring equipment",0.00614185600006559
Land use,Land use,km2,Electricity,2.138503817672763
Land use,Land use,km2,Food and catering,4802.3905143475
Land use,Land use,km2,Furniture and timber,7.829153904030208
Land use,Land use,km2,General and special Machinery,0.3932818729617013
Land use,Land use,km2,Metal Products,0.21693180581158195
Land use,Land use,km2,Minerals and Metals,0.5210529685063258
Land use,Land use,km2,Natural gas and gaseous fuels,0.10301137158632906
Land use,Land use,km2,Non-metallic mineral products,0.12048757537072197
Land use,Land use,km2,Paper Products,5.4710681241092605
Land use,Land use,km2,Services,9.473704416289928
Land use,Land use,km2,"Steam, hot water supply and water distribution",0.840886332090126
Land use,Land use,km2,Textile,15.027957094311768
Land use,Land use,km2,Transport,4.548072390358379
Land use,Land use,km2,Transport Equipment,0.02712238434294971
Land use,Land use,km2,Waste management and disposal,1.028169665645967
"Problem oriented approach: baseline (CML, 1999)",Freshwater aquatic ecotoxicity FAETP inf. ,"kg 1,4-dichlorobenzene eq.",Chemical,630994.9845549316
"Problem oriented approach: baseline (CML, 1999)",Freshwater aquatic ecotoxicity FAETP inf. ,"kg 1,4-dichlorobenzene eq.",Coal and Petroleum,1543857.7807958052
"Problem oriented approach: baseline (CML, 1999)",Freshwater aquatic ecotoxicity FAETP inf. ,"kg 1,4-dichlorobenzene eq.",Construction,1663.35888620523
"Problem oriented approach: baseline (CML, 1999)",Freshwater aquatic ecotoxicity FAETP inf. ,"kg 1,4-dichlorobenzene eq.","Electrical, electronic and measuring equipment",41640.09337952732
"Problem oriented approach: baseline (CML, 1999)",Freshwater aquatic ecotoxicity FAETP inf. ,"kg 1,4-dichlorobenzene eq.",Electricity,256971.18731387265
"Problem oriented approach: baseline (CML, 1999)",Freshwater aquatic ecotoxicity FAETP inf. ,"kg 1,4-dichlorobenzene eq.",Food and catering,421006.45879561064
"Problem oriented approach: baseline (CML, 1999)",Freshwater aquatic ecotoxicity FAETP inf. ,"kg 1,4-dichlorobenzene eq.",Furniture and timber,5706.095182748851
"Problem oriented approach: baseline (CML, 1999)",Freshwater aquatic ecotoxicity FAETP inf. ,"kg 1,4-dichlorobenzene eq.",General and special Machinery,7458.952332463403
"Problem oriented approach: baseline (CML, 1999)",Freshwater aquatic ecotoxicity FAETP inf. ,"kg 1,4-dichlorobenzene eq.",Metal Products,4329978.612536729
"Problem oriented approach: baseline (CML, 1999)",Freshwater aquatic ecotoxicity FAETP inf. ,"kg 1,4-dichlorobenzene eq.",Minerals and Metals,69930.16673778297
"Problem oriented approach: baseline (CML, 1999)",Freshwater aquatic ecotoxicity FAETP inf. ,"kg 1,4-dichlorobenzene eq.",Natural gas and gaseous fuels,4238.587369490539
"Problem oriented approach: baseline (CML, 1999)",Freshwater aquatic ecotoxicity FAETP inf. ,"kg 1,4-dichlorobenzene eq.",Non-metallic mineral products,17275.373287158644
"Problem oriented approach: baseline (CML, 1999)",Freshwater aquatic ecotoxicity FAETP inf. ,"kg 1,4-dichlorobenzene eq.",Paper Products,24457.239829474063
"Problem oriented approach: baseline (CML, 1999)",Freshwater aquatic ecotoxicity FAETP inf. ,"kg 1,4-dichlorobenzene eq.",Services,148744.63592215112
"Problem oriented approach: baseline (CML, 1999)",Freshwater aquatic ecotoxicity FAETP inf. ,"kg 1,4-dichlorobenzene eq.","Steam, hot water supply and water distribution",97027.30069406395
"Problem oriented approach: baseline (CML, 1999)",Freshwater aquatic ecotoxicity FAETP inf. ,"kg 1,4-dichlorobenzene eq.",Textile,6039.669567951852
"Problem oriented approach: baseline (CML, 1999)",Freshwater aquatic ecotoxicity FAETP inf. ,"kg 1,4-dichlorobenzene eq.",Transport,15513769.864227591
"Problem oriented approach: baseline (CML, 1999)",Freshwater aquatic ecotoxicity FAETP inf. ,"kg 1,4-dichlorobenzene eq.",Transport Equipment,5637.436977411409
"Problem oriented approach: baseline (CML, 1999)",Freshwater aquatic ecotoxicity FAETP inf. ,"kg 1,4-dichlorobenzene eq.",Waste management and disposal,31104.683593147744
"Problem oriented approach: baseline (CML, 1999)",Marine aquatic ecotoxicity MAETP inf,"kg 1,4-dichlorobenzene eq.",Chemical,1248951627.1014016
"Problem oriented approach: baseline (CML, 1999)",Marine aquatic ecotoxicity MAETP inf,"kg 1,4-dichlorobenzene eq.",Coal and Petroleum,2743119979.27825
"Problem oriented approach: baseline (CML, 1999)",Marine aquatic ecotoxicity MAETP inf,"kg 1,4-dichlorobenzene eq.",Construction,4880199.81252141
"Problem oriented approach: baseline (CML, 1999)",Marine aquatic ecotoxicity MAETP inf,"kg 1,4-dichlorobenzene eq.","Electrical, electronic and measuring equipment",99396748.05578096
"Problem oriented approach: baseline (CML, 1999)",Marine aquatic ecotoxicity MAETP inf,"kg 1,4-dichlorobenzene eq.",Electricity,5951118791.730211
"Problem oriented approach: baseline (CML, 1999)",Marine aquatic ecotoxicity MAETP inf,"kg 1,4-dichlorobenzene eq.",Food and catering,533207544.47139657
"Problem oriented approach: baseline (CML, 1999)",Marine aquatic ecotoxicity MAETP inf,"kg 1,4-dichlorobenzene eq.",Furniture and timber,10522940.034054996
"Problem oriented approach: baseline (CML, 1999)",Marine aquatic ecotoxicity MAETP inf,"kg 1,4-dichlorobenzene eq.",General and special Machinery,18684921.939139992
"Problem oriented approach: baseline (CML, 1999)",Marine aquatic ecotoxicity MAETP inf,"kg 1,4-dichlorobenzene eq.",Metal Products,10490741038.067724
"Problem oriented approach: baseline (CML, 1999)",Marine aquatic ecotoxicity MAETP inf,"kg 1,4-dichlorobenzene eq.",Minerals and Metals,224671899.79615188
"Problem oriented approach: baseline (CML, 1999)",Marine aquatic ecotoxicity MAETP inf,"kg 1,4-dichlorobenzene eq.",Natural gas and gaseous fuels,10064764.821153121
"Problem oriented approach: baseline (CML, 1999)",Marine aquatic ecotoxicity MAETP inf,"kg 1,4-dichlorobenzene eq.",Non-metallic mineral products,29479673.134684052
"Problem oriented approach: baseline (CML, 1999)",Marine aquatic ecotoxicity MAETP inf,"kg 1,4-dichlorobenzene eq.",Paper Products,61771481.97659671
"Problem oriented approach: baseline (CML, 1999)",Marine aquatic ecotoxicity MAETP inf,"kg 1,4-dichlorobenzene eq.",Services,406102738.38178796
"Problem oriented approach: baseline (CML, 1999)",Marine aquatic ecotoxicity MAETP inf,"kg 1,4-dichlorobenzene eq.","Steam, hot water supply and water distribution",2467378563.9379992
"Problem oriented approach: baseline (CML, 1999)",Marine aquatic ecotoxicity MAETP inf,"kg 1,4-dichlorobenzene eq.",Textile,11772506.811880864
"Problem oriented approach: baseline (CML, 1999)",Marine aquatic ecotoxicity MAETP inf,"kg 1,4-dichlorobenzene eq.",Transport,67895622407.42327
"Problem oriented approach: baseline (CML, 1999)",Marine aquatic ecotoxicity MAETP inf,"kg 1,4-dichlorobenzene eq.",Transport Equipment,13867458.978747124
"Problem oriented approach: baseline (CML, 1999)",Marine aquatic ecotoxicity MAETP inf,"kg 1,4-dichlorobenzene eq.",Waste management and disposal,59775989.26898656
"Problem oriented approach: baseline (CML, 1999)",Terrestrial ecotoxicity TETP inf,"kg 1,4-dichlorobenzene eq.",Chemical,4473938.482757766
"Problem oriented approach: baseline (CML, 1999)",Terrestrial ecotoxicity TETP inf,"kg 1,4-dichlorobenzene eq.",Coal and Petroleum,1054117.5494708852
"Problem oriented approach: baseline (CML, 1999)",Terrestrial ecotoxicity TETP inf,"kg 1,4-dichlorobenzene eq.",Construction,4039.7810332888994
"Problem oriented approach: baseline (CML, 1999)",Terrestrial ecotoxicity TETP inf,"kg 1,4-dichlorobenzene eq.","Electrical, electronic and measuring equipment",867697.176027081
"Problem oriented approach: baseline (CML, 1999)",Terrestrial ecotoxicity TETP inf,"kg 1,4-dichlorobenzene eq.",Electricity,834441.4537763252
"Problem oriented approach: baseline (CML, 1999)",Terrestrial ecotoxicity TETP inf,"kg 1,4-dichlorobenzene eq.",Food and catering,1599788.1184848563
"Problem oriented approach: baseline (CML, 1999)",Terrestrial ecotoxicity TETP inf,"kg 1,4-dichlorobenzene eq.",Furniture and timber,37172.671240986165
"Problem oriented approach: baseline (CML, 1999)",Terrestrial ecotoxicity TETP inf,"kg 1,4-dichlorobenzene eq.",General and special Machinery,97700.90733979907
"Problem oriented approach: baseline (CML, 1999)",Terrestrial ecotoxicity TETP inf,"kg 1,4-dichlorobenzene eq.",Metal Products,52111798.45929984
"Problem oriented approach: baseline (CML, 1999)",Terrestrial ecotoxicity TETP inf,"kg 1,4-dichlorobenzene eq.",Minerals and Metals,474774.89556392055
"Problem oriented approach: baseline (CML, 1999)",Terrestrial ecotoxicity TETP inf,"kg 1,4-dichlorobenzene eq.",Natural gas and gaseous fuels,9768.756047941313
"Problem oriented approach: baseline (CML, 1999)",Terrestrial ecotoxicity TETP inf,"kg 1,4-dichlorobenzene eq.",Non-metallic mineral products,55927.75300265299
"Problem oriented approach: baseline (CML, 1999)",Terrestrial ecotoxicity TETP inf,"kg 1,4-dichlorobenzene eq.",Paper Products,153458.7385270209
"Problem oriented approach: baseline (CML, 1999)",Terrestrial ecotoxicity TETP inf,"kg 1,4-dichlorobenzene eq.",Services,613061.5535199112
"Problem oriented approach: baseline (CML, 1999)",Terrestrial ecotoxicity TETP inf,"kg 1,4-dichlorobenzene eq.","Steam, hot water supply and water distribution",375892.5318529579
"Problem oriented approach: baseline (CML, 1999)",Terrestrial ecotoxicity TETP inf,"kg 1,4-dichlorobenzene eq.",Textile,52234.90540600253
"Problem oriented approach: baseline (CML, 1999)",Terrestrial ecotoxicity TETP inf,"kg 1,4-dichlorobenzene eq.",Transport,125920367.63040118
"Problem oriented approach: baseline (CML, 1999)",Terrestrial ecotoxicity TETP inf,"kg 1,4-dichlorobenzene eq.",Transport Equipment,49744.90551521086
"Problem oriented approach: baseline (CML, 1999)",Terrestrial ecotoxicity TETP inf,"kg 1,4-dichlorobenzene eq.",Waste management and disposal,138229.61609624932
"Problem oriented approach: baseline (CML, 1999)","acidification (incl. fate, average Europe total, A&B)",kg SO2 eq.,Chemical,12629587.953192303
"Problem oriented approach: baseline (CML, 1999)","acidification (incl. fate, average Europe total, A&B)",kg SO2 eq.,Coal and Petroleum,1368833.6561831834
"Problem oriented approach: baseline (CML, 1999)","acidification (incl. fate, average Europe total, A&B)",kg SO2 eq.,Construction,12285.31205544932
"Problem oriented approach: baseline (CML, 1999)","acidification (incl. fate, average Europe total, A&B)",kg SO2 eq.,"Electrical, electronic and measuring equipment",73334.84974303273
"Problem oriented approach: baseline (CML, 1999)","acidification (incl. fate, average Europe total, A&B)",kg SO2 eq.,Electricity,2255437.9947311254
"Problem oriented approach: baseline (CML, 1999)","acidification (incl. fate, average Europe total, A&B)",kg SO2 eq.,Food and catering,10514037.184254108
"Problem oriented approach: baseline (CML, 1999)","acidification (incl. fate, average Europe total, A&B)",kg SO2 eq.,Furniture and timber,71883.53402990842
