study,consuming_country_iso3,reference_year,purchased_country_iso3,purchased_country_name,purchased_world_region,purchased_sector_code,purchased_sector_name,purchased_sector_group,component_type,demand_component,indicator,unit,value,source
steenmeijer_2022,NLD,2016,DEU,Germany,Europe,TLND,Other land transport,Transport,MRIO supply-chain node,total,expenditure,M.EUR,6.057075487833764,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,DEU,Germany,Europe,TPIP,Transport via pipelines,Transport,MRIO supply-chain node,total,expenditure,M.EUR,0.02864928265674511,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,DEU,Germany,Europe,TWAS,Sea and coastal water transport,Transport,MRIO supply-chain node,total,expenditure,M.EUR,0.03939570108006541,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,DEU,Germany,Europe,TWAI,Inland water transport,Transport,MRIO supply-chain node,total,expenditure,M.EUR,0.002872199117515286,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,DEU,Germany,Europe,TAIR,Air transport (62),Transport,MRIO supply-chain node,total,expenditure,M.EUR,4.106954445368812,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,DEU,Germany,Europe,TAUX,Supporting and auxiliary transport activities; activities of travel agencies (63),Services,MRIO supply-chain node,total,expenditure,M.EUR,0.8199635154967103,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,DEU,Germany,Europe,PTEL,Post and telecommunications (64),Services,MRIO supply-chain node,total,expenditure,M.EUR,3.587266403407832,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,DEU,Germany,Europe,FINT,"Financial intermediation, except insurance and pension funding (65)",Services,MRIO supply-chain node,total,expenditure,M.EUR,0.2349281361394581,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,DEU,Germany,Europe,FINS,"Insurance and pension funding, except compulsory social security (66)",Services,MRIO supply-chain node,total,expenditure,M.EUR,0.1481801993694258,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,DEU,Germany,Europe,FAUX,Activities auxiliary to financial intermediation (67),Services,MRIO supply-chain node,total,expenditure,M.EUR,0.1037726840078171,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,DEU,Germany,Europe,REAL,Real estate activities (70),Services,MRIO supply-chain node,total,expenditure,M.EUR,6.384822594703143,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,DEU,Germany,Europe,MARE,Renting of machinery and equipment without operator and of personal and household goods (71),Services,MRIO supply-chain node,total,expenditure,M.EUR,0.222125525726551,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,DEU,Germany,Europe,COMP,Computer and related activities (72),Services,MRIO supply-chain node,total,expenditure,M.EUR,1.001337783092368,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,DEU,Germany,Europe,RESD,Research and development (73),Services,MRIO supply-chain node,total,expenditure,M.EUR,0.07713348474494931,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,DEU,Germany,Europe,OBUS,Other business activities (74),Services,MRIO supply-chain node,total,expenditure,M.EUR,22.21020503865398,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,DEU,Germany,Europe,PADF,Public administration and defence; compulsory social security (75),Services,MRIO supply-chain node,total,expenditure,M.EUR,0.05416222494696544,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,DEU,Germany,Europe,EDUC,Education (80),Services,MRIO supply-chain node,total,expenditure,M.EUR,0.03668450642974682,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,DEU,Germany,Europe,HEAL,Health and social work (85),Services,MRIO supply-chain node,total,expenditure,M.EUR,0.2571941589571507,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,DEU,Germany,Europe,INCF,Incineration of waste: Food,Waste management and disposal,MRIO supply-chain node,total,expenditure,M.EUR,0.03059616473682464,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,DEU,Germany,Europe,INCP,Incineration of waste: Paper,Waste management and disposal,MRIO supply-chain node,total,expenditure,M.EUR,0.03640330472261358,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,DEU,Germany,Europe,INCL,Incineration of waste: Plastic,Waste management and disposal,MRIO supply-chain node,total,expenditure,M.EUR,0.02188135086526658,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,DEU,Germany,Europe,INCM,Incineration of waste: Metals and Inert materials,Waste management and disposal,MRIO supply-chain node,total,expenditure,M.EUR,0.09267363713562689,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,DEU,Germany,Europe,INCT,Incineration of waste: Textiles,Waste management and disposal,MRIO supply-chain node,total,expenditure,M.EUR,0.006738716771114603,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,DEU,Germany,Europe,INCW,Incineration of waste: Wood,Waste management and disposal,MRIO supply-chain node,total,expenditure,M.EUR,0.01524941604039743,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,DEU,Germany,Europe,INCO,Incineration of waste: Oil/Hazardous waste,Waste management and disposal,MRIO supply-chain node,total,expenditure,M.EUR,0.04508578082662706,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,DEU,Germany,Europe,BIOF,"Biogasification of food waste, incl. land application",Waste management and disposal,MRIO supply-chain node,total,expenditure,M.EUR,0.003568611039880323,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,DEU,Germany,Europe,BIOP,"Biogasification of paper, incl. land application",Waste management and disposal,MRIO supply-chain node,total,expenditure,M.EUR,0.0004682158179938491,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,DEU,Germany,Europe,BIOS,"Biogasification of sewage slugde, incl. land application",Waste management and disposal,MRIO supply-chain node,total,expenditure,M.EUR,0.04521137649888563,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,DEU,Germany,Europe,COMF,"Composting of food waste, incl. land application",Waste management and disposal,MRIO supply-chain node,total,expenditure,M.EUR,0.04875875266607765,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,DEU,Germany,Europe,COMW,"Composting of paper and wood, incl. land application",Waste management and disposal,MRIO supply-chain node,total,expenditure,M.EUR,4.316047441232665e-07,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,DEU,Germany,Europe,WASF,"Waste water treatment, food",Waste management and disposal,MRIO supply-chain node,total,expenditure,M.EUR,0.008509120405621556,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,DEU,Germany,Europe,WASO,"Waste water treatment, other",Waste management and disposal,MRIO supply-chain node,total,expenditure,M.EUR,0.02333143889618741,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,DEU,Germany,Europe,LANF,Landfill of waste: Food,Waste management and disposal,MRIO supply-chain node,total,expenditure,M.EUR,0.002799585679569511,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,DEU,Germany,Europe,LANP,Landfill of waste: Paper,Waste management and disposal,MRIO supply-chain node,total,expenditure,M.EUR,0.004672211647449202,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,DEU,Germany,Europe,LANL,Landfill of waste: Plastic,Waste management and disposal,MRIO supply-chain node,total,expenditure,M.EUR,0.002485362333360618,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,DEU,Germany,Europe,LANI,Landfill of waste: Inert/metal/hazardous,Waste management and disposal,MRIO supply-chain node,total,expenditure,M.EUR,0.03398991268780581,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,DEU,Germany,Europe,LANT,Landfill of waste: Textiles,Waste management and disposal,MRIO supply-chain node,total,expenditure,M.EUR,0.00040793629292183,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,DEU,Germany,Europe,LANW,Landfill of waste: Wood,Waste management and disposal,MRIO supply-chain node,total,expenditure,M.EUR,0.001971872057177762,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,DEU,Germany,Europe,ORGA,Activities of membership organisation n.e.c. (91),Services,MRIO supply-chain node,total,expenditure,M.EUR,0.008231016231801062,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,DEU,Germany,Europe,RECR,"Recreational, cultural and sporting activities (92)",Services,MRIO supply-chain node,total,expenditure,M.EUR,0.0007126086151969905,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,DEU,Germany,Europe,OSER,Other service activities (93),Services,MRIO supply-chain node,total,expenditure,M.EUR,0.06535302333547682,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,DEU,Germany,Europe,PRHH,Private households with employed persons (95),Services,MRIO supply-chain node,total,expenditure,M.EUR,0.0,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,DEU,Germany,Europe,EXTO,Extra-territorial organizations and bodies,Services,MRIO supply-chain node,total,expenditure,M.EUR,0.0,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,DNK,Denmark,Europe,PARI,Cultivation of paddy rice,Food and catering,MRIO supply-chain node,total,expenditure,M.EUR,0.0,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,DNK,Denmark,Europe,WHEA,Cultivation of wheat,Food and catering,MRIO supply-chain node,total,expenditure,M.EUR,0.2347271072218435,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,DNK,Denmark,Europe,OCER,Cultivation of cereal grains nec,Food and catering,MRIO supply-chain node,total,expenditure,M.EUR,0.01160730992611757,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,DNK,Denmark,Europe,FVEG,"Cultivation of vegetables, fruit, nuts",Food and catering,MRIO supply-chain node,total,expenditure,M.EUR,0.0305663410187136,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,DNK,Denmark,Europe,OILS,Cultivation of oil seeds,Food and catering,MRIO supply-chain node,total,expenditure,M.EUR,0.2899948965027709,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,DNK,Denmark,Europe,SUGB,"Cultivation of sugar cane, sugar beet",Food and catering,MRIO supply-chain node,total,expenditure,M.EUR,0.0,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,DNK,Denmark,Europe,FIBR,Cultivation of plant-based fibers,Textile,MRIO supply-chain node,total,expenditure,M.EUR,0.0,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,DNK,Denmark,Europe,OTCR,Cultivation of crops nec,Food and catering,MRIO supply-chain node,total,expenditure,M.EUR,0.0002185569683480862,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,DNK,Denmark,Europe,CATL,Cattle farming,Food and catering,MRIO supply-chain node,total,expenditure,M.EUR,0.0,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,DNK,Denmark,Europe,PIGS,Pigs farming,Food and catering,MRIO supply-chain node,total,expenditure,M.EUR,0.0,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,DNK,Denmark,Europe,PLTR,Poultry farming,Food and catering,MRIO supply-chain node,total,expenditure,M.EUR,0.567188242579036,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,DNK,Denmark,Europe,OMEA,Meat animals nec,Food and catering,MRIO supply-chain node,total,expenditure,M.EUR,0.002528539134836291,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,DNK,Denmark,Europe,OANP,Animal products nec,Food and catering,MRIO supply-chain node,total,expenditure,M.EUR,0.002512267546913136,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,DNK,Denmark,Europe,MILK,Raw milk,Food and catering,MRIO supply-chain node,total,expenditure,M.EUR,0.0,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
