scope,consuming_country_iso3,model,analysis_year,indicator,unit,producing_country_iso3,producing_country_name,producing_world_region,producing_sector_code,producing_sector_name,producing_sector_group,value
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_OCER,Cultivation of cereal grains nec,Food and catering,0.14612522470396447
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_FVEG,"Cultivation of vegetables, fruit, nuts",Food and catering,0.23576580966590657
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_OILS,Cultivation of oil seeds,Food and catering,0.06827339289574665
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_SUGB,"Cultivation of sugar cane, sugar beet",Food and catering,0.010896667380570381
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_FIBR,Cultivation of plant-based fibers,Textile,0.04740713359676592
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_OTCR,Cultivation of crops nec,Food and catering,0.00866085135098613
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_CATL,Cattle farming,Food and catering,21.459863167213722
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_PIGS,Pigs farming,Food and catering,115.1251506921443
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_PLTR,Poultry farming,Food and catering,43.8683945786235
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_OMEA,Meat animals nec,Food and catering,37.54120367722433
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_OANP,Animal products nec,Food and catering,0.0016303685619845898
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_MILK,Raw milk,Food and catering,13.841029766809173
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_FORE,"Forestry, logging and related service activities (02)",Food and catering,0.11357568883398636
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_FISH,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)",Food and catering,0.014343906546915877
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_COAL,Mining of coal and lignite; extraction of peat (10),Coal and Petroleum,4.432735037355391
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_COIL,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",Coal and Petroleum,0.11421837415589971
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_GASE,"Extraction of natural gas and services related to natural gas extraction, excluding surveying",Natural gas and gaseous fuels,3.340942047312365e-05
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_ORAN,Mining of uranium and thorium ores (12),Minerals and Metals,0.09918498165540494
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_IRON,Mining of iron ores,Minerals and Metals,688.1392617924301
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_COPO,Mining of copper ores and concentrates,Minerals and Metals,42.457352433478974
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_NIKO,Mining of nickel ores and concentrates,Minerals and Metals,1.7639077590447347
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_ALUO,Mining of aluminium ores and concentrates,Minerals and Metals,53.455945085073395
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_PREO,Mining of precious metal ores and concentrates,Minerals and Metals,19.99566650398916
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_LZTO,"Mining of lead, zinc and tin ores and concentrates",Minerals and Metals,45.54204907652807
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_ONFO,Mining of other non-ferrous metal ores and concentrates,Minerals and Metals,58.686256238009506
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_STON,Quarrying of stone,Minerals and Metals,0.000974956107346399
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_SDCL,Quarrying of sand and clay,Minerals and Metals,0.14032838887734075
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_CHMF,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",Minerals and Metals,0.11162271700843752
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_PCAT,Processing of meat cattle,Food and catering,0.04867119589999864
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_PPIG,Processing of meat pigs,Food and catering,1.0552106944924784
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_PPLT,Processing of meat poultry,Food and catering,0.2929007530243231
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_POME,Production of meat products nec,Food and catering,0.2809164156150831
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_VOIL,Processing vegetable oils and fats,Food and catering,0.8779990399194744
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_DAIR,Processing of dairy products,Food and catering,0.05389902551578261
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_RICE,Processed rice,Food and catering,7.068751478622034
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_SUGR,Sugar refining,Food and catering,1.2928744108139545
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_OFOD,Processing of Food products nec,Food and catering,3.1810328566807224
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_BEVR,Manufacture of beverages,Food and catering,0.25209963244507255
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_FSHP,Manufacture of fish products,Food and catering,0.3298353281417872
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_TOBC,Manufacture of tobacco products (16),Food and catering,0.012902399647921335
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_TEXT,Manufacture of textiles (17),Textile,9.060922840534062
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_GARM,Manufacture of wearing apparel; dressing and dyeing of fur (18),Textile,3.208614371256631
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_LETH,"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery, harness and footwear (19)",Textile,1.284151509641155
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_WOOD,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)",Furniture and timber,2.0147255031505416
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_PULP,Pulp,Paper Products,0.0007248157739417328
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_PAPE,Paper,Paper Products,20.330762618368148
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_MDIA,"Publishing, printing and reproduction of recorded media (22)",Paper Products,0.8102930157349322
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_COKE,Manufacture of coke oven products,Coal and Petroleum,4.801205751551815
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_REFN,Petroleum Refinery,Coal and Petroleum,0.02161349469661797
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_NUCF,Processing of nuclear fuel,Chemical,0.0012968764111189134
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_PLAS,"Plastics, basic",Chemical,0.3491024000795576
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_NFER,N-fertiliser,Chemical,3.4678179867437664
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_PFER,P- and other fertiliser,Chemical,0.051379730071959694
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_CHEM,Chemicals nec,Chemical,66.78354597230673
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_RUBP,Manufacture of rubber and plastic products (25),Chemical,28.150382555866518
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_GLAS,Manufacture of glass and glass products,Non-metallic mineral products,7.5186725439519835
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_CRMC,Manufacture of ceramic goods,Non-metallic mineral products,3.404431323192637
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_BRIK,"Manufacture of bricks, tiles and construction products, in baked clay",Non-metallic mineral products,0.011746383041503553
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_CMNT,"Manufacture of cement, lime and plaster",Non-metallic mineral products,0.2895741546500034
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_ONMM,Manufacture of other non-metallic mineral products n.e.c.,Non-metallic mineral products,0.41679514761233655
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_STEL,Manufacture of basic iron and steel and of ferro-alloys and first products thereof,Metal Products,26.020771268007994
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_STEW,Re-processing of secondary steel into new steel,Metal Products,9.19399980110849
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_PREM,Precious metals production,Metal Products,0.04913505276394516
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_ALUM,Aluminium production,Metal Products,2.85813163529
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_LZTP,"Lead, zinc and tin production",Metal Products,0.01670266215649787
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_COPP,Copper production,Metal Products,0.8937180907068769
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_ONFM,Other non-ferrous metal production,Metal Products,0.2849030789812033
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_METC,Casting of metals,Metal Products,0.02684019087209983
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_FABM,"Manufacture of fabricated metal products, except machinery and equipment (28)",Metal Products,1.8167880569378352
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,CHN,China,Asia and Pacific,A_MACH,Manufacture of machinery and equipment n.e.c. (29),General and special Machinery,1.4069621732589777
